date,last,open,high,low,%change,volume,is_trading_day,sentiment_score,impact_score,has_news,medium_term_score,prominence,topic_regulatory_news,topic_ai_sector,topic_corporate_changes,topic_financial_performance,topic_investor_sentiment,topic_competition,topic_market_conditions,timeliness,confidence,topic_technology,short_term_score,relevance_score,direct_impact,target_mentioned,sentiment_label,day_of_week,day_of_month,month,year
2021-10-28,1.2075659752409813,1.232247532212852,1.1652501376449846,1.236826783416193,0.16267856329244626,-0.4598475248069481,1,0.5,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.9,0.8181818181818182,0.0
2021-10-29,1.2075659752409813,1.2019163664890804,1.1552565712837153,1.2061990201128017,-0.011762802865571872,-0.22081987794514127,1,0.75,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9333333333333333,0.8181818181818182,0.0
2021-11-01,1.187336945864771,1.2221290553274016,1.1752437040062538,1.2266093615781815,-0.18620416902359002,-0.22603882219976587,1,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0
2021-11-02,1.187336945864771,1.1614667238798582,1.135293403948135,1.2164164419508132,-0.011762802865571872,-0.4828108795272964,1,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.03333333333333333,0.9090909090909091,0.0
2021-11-03,1.3391153775590279,1.181703677650759,1.3349969734648128,1.2470442052542046,1.3040235018691935,1.878239501264875,1,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.06666666666666668,0.9090909090909091,0.0
2021-11-04,1.2885063772948946,1.3535721951079391,1.3050402397679632,1.3389274951643786,-0.4403901597109878,-0.2082944117340422,1,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.1,0.9090909090909091,0.0
2021-11-05,1.2379216615798327,1.2929098636603957,1.2251636050386836,1.2878648881849641,-0.4403901597109878,-0.5485695771355664,1,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13333333333333333,0.9090909090909091,0.0
2021-11-08,1.2075659752409813,1.232247532212852,1.1952068713418342,1.2470442052542046,-0.27093283258605594,0.14450621987858106,1,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.9090909090909091,0.0
2021-11-09,1.2277950046171917,1.2221290553274016,1.2251636050386836,1.2674545467195844,0.16267856329244626,-0.011018318909232157,1,0.5,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.26666666666666666,0.9090909090909091,0.0
2021-11-10,1.2277950046171917,1.2625786979366238,1.1952068713418342,1.277671968557596,-0.011762802865571872,-0.23230155530531538,1,0.5,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.9090909090909091,0.0
