date,last,open,high,low,%change,volume,is_trading_day,sentiment_score,impact_score,has_news,medium_term_score,prominence,topic_regulatory_news,topic_ai_sector,topic_corporate_changes,topic_financial_performance,topic_investor_sentiment,topic_competition,topic_market_conditions,timeliness,confidence,topic_technology,short_term_score,relevance_score,direct_impact,target_mentioned,sentiment_label,day_of_week,day_of_month,month,year
2023-09-19,-1.4912157398008086,-1.3757988224091307,-1.3989748975067056,-1.4400621357028225,-0.8667037505928035,-0.3187521485416573,1,0.4285714285714285,0.5512328767123288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.6,0.7272727272727273,0.0
2023-09-20,-1.3889682054995356,-1.4978070409071245,-1.4890738304558129,-1.419500656073633,0.7272928783750646,3.3948452799349345,1,0.3061224489795918,0.3287671232876712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6333333333333333,0.7272727272727273,0.0
2023-09-21,-1.4912157398008086,-1.3963183864292477,-1.4189058735833264,-1.419500656073633,-0.7904691292073838,-0.3202514295234092,1,0.2244897959183673,0.3287671232876712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.6666666666666666,0.7272727272727273,0.0
2023-09-22,-1.3171714396103904,-1.5793307141762385,-1.4189058735833264,-1.604638126131812,1.2678656481989503,-0.3152268121791596,1,0.4438775510204081,0.5342465753424657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,0.7272727272727273,0.0
2023-09-25,-1.5118887385393174,-1.3250544951701921,-1.4189058735833264,-1.46062361533201,-1.4627198814242672,-0.3195625706939556,1,0.34110787172011653,0.6105675146771037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.7272727272727273,0.0
2023-09-26,-1.6655394048390446,-1.4775647682926845,-1.5690707618318385,-1.604638126131812,-1.1855030763863772,-0.3191168385101915,1,0.34110787172011653,0.5166340508806262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.8333333333333334,0.7272727272727273,0.0
2023-09-27,-1.65520290546979,-1.670836878049734,-1.6892026724306481,-1.594343360751305,0.04118128590628657,-0.319359965155881,1,0.3265306122448979,0.365296803652968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.8666666666666667,0.7272727272727273,0.0
2023-09-28,-1.6655394048390446,-1.670836878049734,-1.6892026724306481,-1.594343360751305,-0.11128795686455298,3.518069968191894,1,0.4285714285714285,0.365296803652968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.9,0.7272727272727273,0.0
2023-09-29,-1.6655394048390446,-1.6605770960396753,-1.6791006708575664,-1.604638126131812,-0.03505333547913321,2.6726781000219013,1,0.4285714285714285,0.5342465753424657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9333333333333333,0.7272727272727273,0.0
2023-10-02,-1.7473933052496264,-1.670836878049734,-1.6993046740037299,-1.686940146912221,-0.658791146814386,3.476616875101835,1,0.4285714285714285,0.547945205479452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.8181818181818182,0.0
