date,last,open,high,low,%change,volume,is_trading_day,sentiment_score,impact_score,has_news,medium_term_score,prominence,topic_regulatory_news,topic_ai_sector,topic_corporate_changes,topic_financial_performance,topic_investor_sentiment,topic_competition,topic_market_conditions,timeliness,confidence,topic_technology,short_term_score,relevance_score,direct_impact,target_mentioned,sentiment_label,day_of_week,day_of_month,month,year
2020-09-28,-0.5118828727378172,-0.49306929221721324,-0.5182000886831745,-0.500255040527359,0.24336483442836218,-0.2418311427258366,1,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.7272727272727273,0.0
2020-09-29,-0.47767651038967435,-0.5040021297682664,-0.4927967858114894,-0.4857647854675547,0.6657738046676946,-0.1550711185551699,1,0.7777777777777778,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.9333333333333333,0.7272727272727273,0.0
2020-09-30,-0.4769194279232168,-0.4753292161909754,-0.474067809163464,-0.4634720853755475,-0.026102956931212055,-0.16006450124125143,1,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.9666666666666667,0.7272727272727273,0.0
2020-10-01,-0.4443648818655276,-0.45215710138151005,-0.4587441009968978,-0.43072968211541257,0.6184348683477695,-0.16817874810613392,1,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.8181818181818182,0.0
2020-10-02,-0.4904092609619208,-0.4806237350050078,-0.48040160853897806,-0.4698812366519996,-0.9546744001297448,-0.39537766032284377,1,0.4537037037037037,0.48333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03333333333333333,0.8181818181818182,0.0
2020-10-05,-0.45799236626176965,-0.47381649652982355,-0.48230855888859503,-0.4583168984792713,0.6184348683477695,-0.6169590170177122,1,0.5,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.8181818181818182,0.0
2020-10-06,-0.4992189478443396,-0.4767044158829321,-0.47672391857900204,-0.4764297173040266,-0.8636379841298886,-0.2499453895907191,1,0.2222222222222222,0.19999999999999996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.16666666666666669,0.8181818181818182,0.0
2020-10-07,-0.5029355344978603,-0.4943757319245718,-0.5142499772446819,-0.500255040527359,-0.11713937293106821,0.026563176651046034,1,0.3611111111111111,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.8181818181818182,0.0
2020-10-08,-0.46411785167220154,-0.4906626927562894,-0.4840111931293246,-0.4700902307153624,0.756810220667551,-0.39912269733740513,1,0.5,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.23333333333333334,0.8181818181818182,0.0
2020-10-09,-0.4593688798371475,-0.4578641801031294,-0.4831258233241453,-0.4490514950035307,0.05400908914866138,-0.5364407212046474,1,0.5,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.26666666666666666,0.8181818181818182,0.0
2020-10-12,-0.3815958628282919,-0.41880850885156756,-0.3780392379863155,-0.4093426229646436,1.514233201786354,0.5190355440658376,1,0.5,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3666666666666667,0.8181818181818182,0.0
2020-10-13,-0.37891166135630494,-0.36806364021837645,-0.38539461790626717,-0.37088771530593195,0.010311609468730415,-0.2898924510793714,1,0.6851851851851851,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.4,0.8181818181818182,0.0
2020-10-14,-0.4086443545844691,-0.36778860027998506,-0.38777830584328876,-0.3840543412977734,-0.6087360193302915,-0.44343896867637866,1,0.5,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.43333333333333335,0.8181818181818182,0.0
2020-10-15,-0.44374545075660726,-0.43668610484700054,-0.4539086197532255,-0.4386017918354025,-0.7252626318101073,-0.45467407972006213,1,0.4537037037037037,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.4666666666666667,0.8181818181818182,0.0
2020-10-16,-0.4491826793793504,-0.4381988245081528,-0.4380400686296259,-0.42724644772603654,-0.14991248269101642,-0.37977333942883895,1,0.3611111111111111,0.35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.8181818181818182,0.0
2020-10-19,-0.48036071186166174,-0.4509194216587496,-0.45724578286505557,-0.4650047085068732,-0.6597164122902109,-0.5688977086641773,1,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8181818181818182,0.0
2020-10-20,-0.43796409374001993,-0.46790313785441096,-0.44941366535769967,-0.4441053021706168,0.8187149835474531,-0.24620035257615797,1,0.3148148148148148,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.6333333333333333,0.8181818181818182,0.0
2020-10-21,-0.36108581055516,-0.35444916326800796,-0.3584929969027399,-0.35012763834525046,1.4778186353864118,0.39295263124227886,1,0.5,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,0.8181818181818182,0.0
2020-10-22,-0.3652841769600629,-0.35231760374547555,-0.362579319080491,-0.3593930418209907,-0.12078082957106247,-0.3735316110712373,1,0.5,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.7,0.8181818181818182,0.0
2020-10-23,-0.3193774492212073,-0.35967492209744223,-0.3435779209539488,-0.3469927273948121,0.83328081010743,-0.3223494385389014,1,0.5,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7333333333333333,0.8181818181818182,0.0
2020-10-26,-0.3722355705157216,-0.32969556881279266,-0.3436460263235779,-0.36482688746841757,-1.0238620762896355,-0.08641210662154875,1,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8181818181818182,0.0
2020-10-27,-0.3297013010365421,-0.3599499620358337,-0.34854961293687925,-0.3505456264719756,0.771376047227528,-0.4003710430089254,1,0.5,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.8666666666666667,0.8181818181818182,0.0
2020-10-28,-0.437207011273562,-0.35974368208204,-0.38750588436477185,-0.4135921689196825,-2.0471113921280186,0.02593900381528584,1,0.5,0.5666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.9,0.8181818181818182,0.0
2020-10-29,-0.3466324180136915,-0.37514591863195174,-0.3547472015731347,-0.36817079248221873,1.7509278833859803,0.6032988768934634,1,0.3492063492063492,0.44285714285714284,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.9333333333333333,0.8181818181818182,0.0
2020-10-30,-0.4685915207921798,-0.3892417154745049,-0.4017399066172714,-0.4704385541542997,-2.3384279233275582,1.5351889206834306,1,0.55,0.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9666666666666667,0.8181818181818182,0.0
2020-11-02,-0.48063601457673705,-0.45731410022634655,-0.4441695518962523,-0.48269953920490377,-0.28464637837080353,0.27872900229816366,1,0.2222222222222222,0.19999999999999996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.9090909090909091,0.0
2020-11-03,-0.453518697141791,-0.4672155380084326,-0.44702997742067807,-0.4580382397281211,0.5091911691479422,-0.29613417943697334,1,0.5,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.06666666666666668,0.9090909090909091,0.0
2020-11-04,-0.30155159842006274,-0.34454772548592194,-0.31837893419115104,-0.33445308359305814,2.9890231409840236,0.7899265547857611,1,0.5,0.5333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.9090909090909091,0.0
2020-11-05,-0.2513088529187666,-0.2695993422742983,-0.2608980022241204,-0.26248946110854876,0.8842612030673496,0.0696311023184993,1,0.8194444444444444,0.825,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.13333333333333333,0.9090909090909091,0.0
2020-11-06,-0.2600497141224166,-0.25550354543174514,-0.27983129498103315,-0.268689618321638,-0.19725141901094165,-0.5501725235913716,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666669,0.9090909090909091,0.0
2020-11-09,-0.3608105078400846,-0.2835576191476556,-0.29358857964612844,-0.3350800657831461,-1.857755646848318,0.15077357096732427,1,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.9090909090909091,0.0
2020-11-10,-0.40444598817956623,-0.39886811331819955,-0.4201283564171508,-0.4363028571384144,-0.867279440769883,0.3973218410926002,1,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.3,0.9090909090909091,0.0
2020-11-11,-0.3765715882781622,-0.3963239938880802,-0.3901619937803103,-0.3772272018945962,0.5019082558679536,-0.483386030165031,1,0.5,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.9090909090909091,0.0
2020-11-12,-0.3862071833058082,-0.3708140396022891,-0.3809677688803704,-0.3636425877760296,-0.2263830721308956,-0.6113414614958704,1,0.6388888888888888,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.3666666666666667,0.9090909090909091,0.0
2020-11-13,-0.37333678137602416,-0.3671010004340067,-0.39452073743657795,-0.3729079912517698,0.20695026802841973,-0.7680088432716786,1,0.40740740740740744,0.5333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.9090909090909091,0.0
2020-11-16,-0.35950281994347555,-0.38545991632162474,-0.3832833514477625,-0.3622492940202792,0.22515755122839096,-0.6075964244813092,1,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.9090909090909091,0.0
2020-11-17,-0.3867577887359593,-0.3673760403723981,-0.3950655803936113,-0.3715843621838069,-0.557755626370372,-0.47839264747894944,1,0.5,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5333333333333333,0.9090909090909091,0.0
2020-11-18,-0.4076119694029354,-0.3891041955053094,-0.3970406361128578,-0.3816857419129978,-0.4412290138905562,-0.6587785970136449,1,0.5,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5666666666666667,0.9090909090909091,0.0
2020-11-19,-0.40093587856235247,-0.41317019011454637,-0.4237379410074973,-0.4001468841766908,0.09042365554860383,-0.6082205973170695,1,0.4166666666666667,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.6,0.9090909090909091,0.0
2020-11-20,-0.4232353984834757,-0.40258115248648196,-0.42693889338006913,-0.3986142610453652,-0.47400212365050437,-0.28614741406481026,1,0.5,0.56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6333333333333333,0.9090909090909091,0.0
2020-11-23,-0.4319762596871257,-0.41406406991431804,-0.44090049415405175,-0.43261062868567596,-0.2118172455709186,-0.1070098102016351,1,0.5,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.9090909090909091,0.0
2020-11-24,-0.37354325841233066,-0.43056646621779465,-0.39411210521880286,-0.4093426229646436,1.1100315147469928,-0.3604239815202731,1,0.5,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.7666666666666667,0.9090909090909091,0.0
2020-11-25,-0.38269707368859446,-0.36421308108089856,-0.3780392379863155,-0.3760429022022086,-0.21545870221091284,-0.6388050662693189,1,0.5,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.8,0.9090909090909091,0.0
2020-11-27,-0.36741777300189876,-0.369370079925735,-0.3851903017973798,-0.36092566495231637,0.25428920434834495,-0.9296696077335684,1,0.5,0.5666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8666666666666667,0.9090909090909091,0.0
2020-11-30,-0.3731991300184861,-0.3787214378310386,-0.39492936965435305,-0.387467910999362,-0.14991248269101642,-0.3754041295785176,1,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9666666666666667,0.9090909090909091,0.0
2020-12-01,-0.3072641297578812,-0.35719956265192065,-0.31592714088450036,-0.3320844842082826,1.2192752139468201,-0.12011743975259913,1,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.9999999999999999,0.0
2020-12-02,-0.30058803891729824,-0.3145683722012723,-0.2990370092164632,-0.31912685227980353,0.08314074226861536,-0.3335845495825849,1,0.5,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.03333333333333333,0.9999999999999999,0.0
2020-12-03,-0.3396121987792635,-0.3084487335720664,-0.33397506383623415,-0.3173852350851155,-0.7580357415700556,-0.6107172886601102,1,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.06666666666666668,0.9999999999999999,0.0
2020-12-04,-0.35440971971457697,-0.3493609244077692,-0.3557006767479436,-0.32971588482350667,-0.31741948813075177,-0.7380485471551894,1,0.5,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.9999999999999999,0.0
2020-12-07,-0.31394022059846455,-0.35699328269812736,-0.3214436758244642,-0.3373790004801342,0.7240371109076027,-0.6050997331382685,1,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.9999999999999999,0.0
2020-12-08,-0.32894421857008455,-0.3100989732024142,-0.33547338196807597,-0.31404133007131435,-0.31741948813075177,-0.7461627940200719,1,0.5,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.23333333333333334,0.9999999999999999,0.0
2020-12-09,-0.36666069053544076,-0.32625756958290164,-0.32730073761257406,-0.38231272410308537,-0.7434699150100786,0.15514278081764563,1,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.26666666666666666,0.9999999999999999,0.0
2020-12-10,-0.3721667448369527,-0.3820906770763315,-0.387914516582547,-0.3815464125374225,-0.14627102605102216,-0.1644337110915728,1,0.4537037037037037,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.3,0.9999999999999999,0.0
2020-12-11,-0.39673751215744957,-0.3890354355207116,-0.4032382247491132,-0.3927624272712135,-0.5104166900504469,-0.518963881803362,1,0.5,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.9999999999999999,0.0
2020-12-14,-0.3923326687162401,-0.39701159373405853,-0.3981984273965536,-0.3836363531710482,0.04308471922867863,-0.39475348748708383,1,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43333333333333335,0.9999999999999999,0.0
2020-12-15,-0.3829723764036698,-0.386972635982777,-0.4059624395342808,-0.4121292104761443,0.14140404850852328,0.07961786769066237,1,0.5,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.4666666666666667,0.9999999999999999,0.0
2020-12-16,-0.382146468258443,-0.3874539558749617,-0.39383968374028594,-0.3770182078312338,-0.026102956931212055,-0.4259621292750933,1,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.9999999999999999,0.0
2020-12-17,-0.3903367240319419,-0.37157039943286524,-0.3762684983759568,-0.36935509217460627,-0.19725141901094165,-0.39475348748708383,1,0.5,0.5666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.5333333333333333,0.9999999999999999,0.0
2020-12-18,-0.3771221937083136,-0.3805091974305819,-0.3928862085654775,-0.38656227005812427,0.21423318130840818,0.24876870618167446,1,0.5,0.5333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5666666666666667,0.9999999999999999,0.0
2020-12-21,-0.4019682637438858,-0.3996932331333734,-0.4155652966519954,-0.40989994046694367,-0.5176996033304354,-0.3841425492791604,1,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.9999999999999999,0.0
2020-12-22,-0.4411989006421584,-0.40986971085385093,-0.4371546988244466,-0.43191398180780055,-0.8017332212499865,-0.33483289525410526,1,0.5,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.7,0.9999999999999999,0.0
2020-12-23,-0.4341786814077304,-0.44156806375344604,-0.4325916390592912,-0.420767631761797,0.09770656882859233,-0.5227089188179231,1,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.7333333333333333,0.9999999999999999,0.0
2020-12-24,-0.4390653046003225,-0.4278848268184798,-0.4446462894836569,-0.42097662582515977,-0.13534665613103944,-0.9989527925029498,1,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.7666666666666667,0.9999999999999999,0.0
2020-12-28,-0.37299265298217954,-0.42884746660284917,-0.39765358443952026,-0.42473851896568565,1.2666141502667454,0.0371741148589693,1,0.7777777777777778,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9999999999999999,0.0
2020-12-29,-0.37450681791509555,-0.3723955192480391,-0.3757917607885526,-0.3507546205353384,-0.069800436611143,-0.39475348748708383,1,0.5,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.9333333333333333,0.9999999999999999,0.0
